order_id,customer_id,session_id,cart_id,order_date,revenue,cogs,marketing_cost,category,quantity,status,channel,region,product_id,sku,unit_price,shipping_cost,tax,customer_type,payment_method
ORD-26294,CUST-10518,SESS-31294,CART-28294,2023-10-22,356.18,211.99,17.65,Beauty,4,Cancelled,Mobile App,South,P-619,SKU-4502,89.05,6.95,28.49,New,Credit Card
ORD-26295,CUST-10519,SESS-31295,CART-28295,2023-04-02,175.44,83.21,34.44,Electronics,5,Shipped,Mobile App,South,P-819,SKU-2421,35.09,16.23,14.03,New,Debit Card
ORD-26296,CUST-10519,SESS-31296,CART-28296,2024-01-06,43.14,23.23,26.47,Fashion,,Cancelled,Web,North,P-268,SKU-1409,43.14,10.02,3.45,Returning,PayPal
ORD-26297,CUST-10519,SESS-31297,CART-28297,2024-04-07,471.28,158.19,43.20,Home,3,Returned,Social Media,South,P-187,SKU-2235,157.09,2.44,37.70,Returning,PayPal
ORD-26298,CUST-10520,SESS-31298,CART-28298,2023-06-28,362.40,210.75,28.45,Electronics,2,Pending,Web,International,P-747,SKU-2768,181.20,2.53,28.99,VIP,Credit Card
ORD-26299,CUST-10520,SESS-31299,CART-28299,11/2/2025,429.62,206.00,5.36,Home,2,Returned,Social Media,North,P-295,SKU-3839,214.81,5.38,34.37,New,Crypto
ORD-26300,CUST-10521,SESS-31300,CART-28300,2023-11-04,396.94,202.22,39.72,Electronics,5,Returned,Mobile App,West,P-284,SKU-93,79.39,0.69,31.75,Returning,Credit Card
ORD-26301,CUST-10521,SESS-31301,CART-28301,2024-10-30,289.83,147.37,8.27,Electronics,1,Cancelled,Affiliate,South,P-693,SKU-1354,289.83,15.56,23.19,Returning,Debit Card
ORD-26302,CUST-10521,SESS-31302,CART-28302,1695836285629,  485.55  ,247.05,13.22,Fashion,4,Cancelled,Affiliate,East,P-661,SKU-3209,121.39,3.85,38.84,Returning,Crypto
ORD-26303,CUST-10522,SESS-31303,CART-28303,2024-09-02,507.81,175.53,46.50,Electronics,4,Completed,Web,North,P-694,SKU-982,126.95,12.47,40.62,VIP,Credit Card
ORD-26304,CUST-10522,SESS-31304,CART-28304,2025-06-05,78.52,31.30,41.00,Sports,2,Completed,Web,International,P-325,SKU-896,39.26,12.74,6.28,Returning,Credit Card
ORD-26305,CUST-10523,SESS-31305,CART-28305,2026-01-11,466.42,188.14,41.53,Home,5,Pending,Affiliate,International,P-89,SKU-4274,93.28,19.20,37.31,VIP,PayPal
ORD-26306,CUST-10523,SESS-31306,CART-28306,2023-11-15,75.78,34.05,10.43,Home,5,Pending,Social Media,East,P-630,SKU-739,15.16,14.92,6.06,Returning,PayPal
ORD-26307,CUST-10523,SESS-31307,CART-28307,2025-10-02,214.08,85.44,35.11,Beauty,2,Completed,Mobile App,International,P-97,SKU-3881,107.04,9.41,17.13,Returning,Debit Card
ORD-26308,CUST-10524,SESS-31308,CART-28308,2024-03-17,26.28,9.04,8.28,Home,2,Shipped,Web,West,P-521,SKU-2722,13.14,10.18,2.10,VIP,Debit Card
ORD-26309,CUST-10524,SESS-31309,CART-28309,2023-09-13,258.30,154.02,34.81,Fashion,1,Cancelled,Social Media,West,P-851,SKU-3823,258.30,6.85,20.66,Returning,Crypto
ORD-26310,CUST-10525,SESS-31310,CART-28310,2023-01-14,  439.60  ,181.51,18.54,Home,4,Returned,Social Media,West,P-294,SKU-1878,109.90,13.33,35.17,Returning,PayPal
ORD-26311,CUST-10525,SESS-31311,CART-28311,2024-10-20,377.42,188.15,3.79,Home,5,Pending,Web,East,P-445,SKU-2689,75.48,12.95,30.19,New,Crypto
ORD-26312,CUST-10525,SESS-31312,CART-28312,12/22/2023,423.58,160.08,46.61,Beauty,3,Pending,Web,North,P-768,SKU-4378,141.19,15.68,33.89,New,Credit Card
ORD-26313,CUST-10526,SESS-31313,CART-28313,2024-01-25,85.12,38.56,4.63,Fashion,2,Completed,Affiliate,East,P-878,SKU-3209,42.56,11.28,6.81,New,Credit Card
ORD-26314,CUST-10526,SESS-31314,CART-28314,2023-06-23,490.55,292.60,48.91,Electronics,3,Returned,Web,North,P-682,SKU-4036,163.52,10.86,39.24,New,PayPal
ORD-26315,CUST-10527,SESS-31315,CART-28315,2023-10-30,359.03,147.01,43.07,Home,1,Shipped,Social Media,East,P-618,SKU-752,359.03,15.13,28.72,New,Debit Card
ORD-26316,CUST-10527,SESS-31316,CART-28316,2023-05-27,41.27,23.34,9.09,Fashion,4,Returned,Affiliate,International,P-875,SKU-3230,10.32,10.34,3.30,Returning,Crypto
ORD-26317,CUST-10527,SESS-31317,CART-28317,2023-12-03,261.04,130.88,45.73,Sports,4,Shipped,Web,North,P-828,SKU-4608,65.26,5.83,20.88,Returning,Debit Card
ORD-26318,CUST-10528,SESS-31318,CART-28318,2025-02-09,477.41,153.12,39.77,Home,1,Shipped,Affiliate,North,P-422,SKU-1540,477.41,8.96,38.19,VIP,Debit Card
ORD-26319,CUST-10528,SESS-31319,CART-28319,2/20/2026,319.73,120.52,47.94,Fashion,3,Cancelled,Social Media,North,P-529,SKU-3187,106.58,1.40,25.58,Returning,Crypto
ORD-26320,CUST-10529,SESS-31320,CART-28320,2025-02-26,423.16,223.44,35.13,Fashion,NULL,Pending,Mobile App,East,P-345,SKU-4675,423.16,4.89,33.85,Returning,Debit Card
ORD-26321,CUST-10529,SESS-31321,CART-28321,2023-02-25,507.80,210.97,5.73,Beauty,5,Pending,Web,West,P-609,SKU-4896,101.56,18.97,40.62,Returning,Crypto
ORD-26322,CUST-10529,SESS-31322,CART-28322,2025-06-21,242.20,124.64,18.61,Beauty,3,Cancelled,Social Media,East,P-755,SKU-594,80.73,19.65,19.38,New,Credit Card
ORD-26323,CUST-10530,SESS-31323,CART-28323,2023-02-06,73.21,32.75,7.59,Fashion,4,Shipped,Web,West,P-851,SKU-3172,18.30,0.75,5.86,VIP,PayPal
ORD-26324,CUST-10530,SESS-31324,CART-28324,2024-06-11,94.89,35.19,3.79,Home,3,Cancelled,Social Media,South,P-689,SKU-949,31.63,10.74,7.59,Returning,PayPal
ORD-26325,CUST-10531,SESS-31325,CART-28325,2023-05-01,91.91,48.00,13.72,Home,2,Returned,Affiliate,South,P-867,SKU-3602,45.95,11.63,7.35,New,Credit Card
ORD-26326,CUST-10531,SESS-31326,CART-28326,1751673779655,445.59,230.82,0.48,Fashion,2,Shipped,Mobile App,South,P-841,SKU-3162,222.80,8.92,35.65,New,Debit Card
ORD-26327,CUST-10531,SESS-31327,CART-28327,2024-05-29,403.63,187.95,34.77,Sports,2,Completed,Affiliate,North,P-52,SKU-1989,201.81,12.91,32.29,VIP,PayPal
ORD-26328,CUST-10532,SESS-31328,CART-28328,2025-03-17,247.82,108.64,2.41,Electronics,3,Completed,Mobile App,East,P-993,SKU-3674,82.61,10.25,19.83,Returning,Crypto
ORD-26329,CUST-10532,SESS-31329,CART-28329,2024-07-28,73.18,27.44,22.82,Fashion,3,Pending,Mobile App,International,P-507,SKU-462,24.39,10.27,5.85,VIP,Credit Card
ORD-26330,CUST-10533,SESS-31330,CART-28330,2024-12-10,,117.14,45.76,Sports,4,Cancelled,Affiliate,South,P-292,SKU-4088,50.22,17.83,16.07,New,Debit Card
ORD-26331,CUST-10533,SESS-31331,CART-28331,2025-07-17,301.43,129.89,16.98,Fashion,2,Completed,Affiliate,South,P-776,SKU-1501,150.72,6.27,24.11,VIP,PayPal
ORD-26332,CUST-10533,SESS-31332,CART-28332,2025-02-17,405.58,139.77,48.08,Home,1,Shipped,Mobile App,North,P-721,SKU-4137,405.58,16.23,32.45,VIP,Credit Card
ORD-26333,CUST-10534,SESS-31333,CART-28333,2024-12-15,134.01,78.53,28.47,NULL,1,Cancelled,Affiliate,East,P-693,SKU-2365,134.01,6.69,10.72,New,Debit Card
ORD-26334,CUST-10534,SESS-31334,CART-28334,1757979882740,20.14,6.86,5.12,Beauty,1,Shipped,Social Media,East,P-733,SKU-3857,20.14,1.86,1.61,New,Crypto
ORD-26335,CUST-10535,SESS-31335,CART-28335,2023-03-15,454.70,161.36,22.41,Home,2,Cancelled,Social Media,East,P-681,SKU-4863,227.35,6.89,36.38,VIP,PayPal
ORD-26336,CUST-10535,SESS-31336,CART-28336,2024-09-13,354.25,171.73,48.98,Sports,1,Shipped,Affiliate,International,P-881,SKU-3039,354.25,1.25,28.34,New,PayPal
ORD-26337,CUST-10535,SESS-31337,CART-28337,1704741665126,300.78,138.20,0.83,Fashion,2,Pending,Mobile App,West,P-690,SKU-688,150.39,8.35,24.06,VIP,Debit Card
ORD-26338,CUST-10536,SESS-31338,CART-28338,2023-09-26,478.98,227.19,38.18,Beauty,2,Completed,Mobile App,International,P-421,SKU-3950,239.49,1.38,38.32,VIP,Crypto
ORD-26339,CUST-10536,SESS-31339,CART-28339,2026-01-05,129.46,67.96,8.48,Fashion,3,Cancelled,Affiliate,East,P-132,SKU-635,43.15,11.40,10.36,VIP,Debit Card
ORD-26340,CUST-10537,SESS-31340,CART-28340,2024-11-28,122.86,39.91,22.42,Sports,3,Pending,Social Media,West,P-872,SKU-4761,40.95,19.86,9.83,VIP,Credit Card
ORD-26341,CUST-10537,SESS-31341,CART-28341,2025-08-08,321.80,186.20,16.54,Beauty,4,Returned,Mobile App,West,P-239,SKU-3345,80.45,13.45,25.74,New,Crypto
ORD-26342,CUST-10537,SESS-31342,CART-28342,2026-01-27,378.80,169.42,9.67,Sports,5,Shipped,Social Media,International,P-708,SKU-684,75.76,1.94,30.30,VIP,PayPal
ORD-26343,CUST-10538,SESS-31343,CART-28343,2024-07-21,163.45,74.23,44.44,Beauty,1,Shipped,Social Media,West,P-835,SKU-4642,163.45,14.01,13.08,New,Credit Card
ORD-26344,CUST-10538,SESS-31344,CART-28344,2024-05-03,475.15,180.44,39.98,Beauty,3,Completed,Affiliate,North,P-710,SKU-2229,158.38,10.52,38.01,New,PayPal
ORD-26345,CUST-10539,SESS-31345,CART-28345,2025-01-22,30.94,15.27,40.96,Electronics,4,Cancelled,Social Media,International,P-761,SKU-3961,7.73,13.49,2.47,Returning,PayPal
ORD-26346,CUST-10539,SESS-31346,CART-28346,2024-05-09,161.67,59.20,9.17,Beauty,4,Completed,Web,South,P-237,SKU-3290,40.42,9.58,12.93,VIP,Credit Card
ORD-26347,CUST-10539,SESS-31347,CART-28347,2024-07-30,247.31,130.03,22.24,Fashion,2,Completed,Affiliate,East,P-306,SKU-3130,123.66,2.18,19.78,New,PayPal
ORD-26348,CUST-10540,SESS-31348,CART-28348,2025-10-30,264.41,108.64,36.93,Electronics,1,Shipped,Mobile App,North,P-985,SKU-4250,264.41,14.09,21.15,New,Debit Card
ORD-26349,CUST-10540,SESS-31349,CART-28349,2025-12-21,322.75,167.25,6.29,Beauty,3,Pending,Mobile App,International,P-740,SKU-608,107.58,9.80,25.82,VIP,Debit Card
ORD-26350,CUST-10541,SESS-31350,CART-28350,1/10/2026,195.04,66.90,35.84,Home,5,Returned,Web,West,P-538,SKU-4962,39.01,19.46,15.60,Returning,Debit Card
ORD-26351,CUST-10541,SESS-31351,CART-28351,2023-11-11,309.75,128.56,39.44,Beauty,2,Pending,Social Media,International,P-777,SKU-481,154.87,9.08,24.78,VIP,Debit Card
ORD-26352,CUST-10541,SESS-31352,CART-28352,2023-01-25,258.44,88.02,2.79,Fashion,2,Returned,Web,South,P-793,SKU-4229,129.22,3.86,20.68,New,Credit Card
ORD-26353,CUST-10542,SESS-31353,CART-28353,2024-11-07,509.60,249.55,14.64,Electronics,3,Completed,Mobile App,South,P-293,SKU-582,169.87,7.03,40.77,VIP,Credit Card
ORD-26354,CUST-10542,SESS-31354,CART-28354,2024-09-29,153.44,62.40,8.42,Sports,5,Shipped,Web,North,P-138,SKU-441,30.69,8.58,12.28,New,Crypto
ORD-26355,CUST-10543,SESS-31355,CART-28355,2026-02-11,173.18,102.06,31.63,Sports,2,Completed,Affiliate,East,P-736,SKU-4012,86.59,2.07,13.85,Returning,Crypto
ORD-26356,CUST-10543,SESS-31356,CART-28356,2023-12-09,36.81,20.02,42.85,Beauty,3,Shipped,Web,North,P-841,SKU-2675,12.27,1.15,2.94,Returning,PayPal
ORD-26357,CUST-10543,SESS-31357,CART-28357,2025-10-05,96.93,51.67,49.74,Home,2,Shipped,Web,International,P-457,SKU-2808,48.46,19.29,7.75,Returning,PayPal
ORD-26358,CUST-10544,SESS-31358,CART-28358,2025-12-20,172.50,73.78,15.89,Fashion,4,Cancelled,Web,South,P-462,SKU-709,43.12,11.12,13.80,Returning,Credit Card
ORD-26359,CUST-10544,SESS-31359,CART-28359,2024-08-21,372.64,191.86,49.17,Sports,5,Completed,Affiliate,North,P-314,SKU-181,74.53,0.99,29.81,VIP,Crypto
ORD-26360,CUST-10545,SESS-31360,CART-28360,2025-06-17,429.66,232.44,13.75,  home  ,5,Completed,Web,West,P-310,SKU-941,85.93,18.65,34.37,Returning,Credit Card
ORD-26361,CUST-10545,SESS-31361,CART-28361,2024-04-17,116.74,38.22,33.68,Beauty,2,Pending,Web,West,P-900,SKU-2789,58.37,0.21,9.34,VIP,Credit Card
ORD-26362,CUST-10545,SESS-31362,CART-28362,2023-03-30,27.98,9.96,23.81,Fashion,3,Cancelled,Social Media,South,P-831,SKU-2556,9.33,7.87,2.24,New,Debit Card
ORD-26363,CUST-10546,SESS-31363,CART-28363,2025-09-08,30.68,12.23,43.99,Home,4,Shipped,Mobile App,North,P-720,SKU-1628,7.67,8.43,2.45,New,Crypto
ORD-26364,CUST-10546,SESS-31364,CART-28364,2025-09-30,508.71,285.06,49.05,Fashion,2,Cancelled,Web,International,P-124,SKU-858,254.36,1.11,40.70,New,Crypto
ORD-26365,CUST-10547,SESS-31365,CART-28365,12/13/2023,362.33,168.34,24.59,Fashion,2,Pending,Affiliate,East,P-471,SKU-2384,181.16,1.01,28.99,VIP,Debit Card
ORD-26366,CUST-10547,SESS-31366,CART-28366,2024-02-06,399.15,232.43,3.30,Electronics,5,Cancelled,Web,East,P-726,SKU-2119,79.83,12.46,31.93,VIP,Credit Card
ORD-26367,CUST-10547,SESS-31367,CART-28367,2023-06-04,420.76,131.06,30.79,Sports,3,Pending,Social Media,West,P-135,SKU-958,140.25,12.58,33.66,VIP,Credit Card
ORD-26368,CUST-10548,SESS-31368,CART-28368,2024-02-02,414.50,127.85,44.87,Fashion,2,Completed,Social Media,International,P-330,SKU-1528,207.25,4.13,33.16,New,Credit Card
ORD-26369,CUST-10548,SESS-31369,CART-28369,2026-02-22,347.69,144.06,27.64,Fashion,3,Completed,Social Media,West,P-820,SKU-2213,115.90,14.11,27.82,New,Crypto
ORD-26370,CUST-10549,SESS-31370,CART-28370,2024-05-27,385.50,145.54,21.17,Beauty,5,Cancelled,Social Media,South,P-329,SKU-3078,77.10,11.60,30.84,VIP,Debit Card
ORD-26371,CUST-10549,SESS-31371,CART-28371,2023-02-21,495.34,164.27,31.87,Home,2,Completed,Affiliate,South,P-456,SKU-189,247.67,12.36,39.63,VIP,Credit Card
ORD-26372,CUST-10549,SESS-31372,CART-28372,2024-01-01,93.56,43.17,24.26,Beauty,2,Cancelled,Social Media,West,P-522,SKU-211,46.78,12.65,7.48,Returning,Debit Card
ORD-26373,CUST-10550,SESS-31373,CART-28373,2025-12-12,190.27,81.99,23.09,NULL,3,Pending,Social Media,South,P-209,SKU-4582,63.42,17.58,15.22,New,PayPal
ORD-26374,CUST-10550,SESS-31374,CART-28374,2023-02-13,202.64,91.71,48.11,Sports,4,Cancelled,Affiliate,South,P-78,SKU-37,50.66,12.37,16.21,Returning,Credit Card
ORD-26375,CUST-10551,SESS-31375,CART-28375,2023-09-23,154.33,69.13,46.82,Fashion,1,Returned,Mobile App,International,P-701,SKU-904,154.33,7.78,12.35,New,PayPal
ORD-26376,CUST-10551,SESS-31376,CART-28376,2023-02-15,141.86,48.22,17.45,Electronics,3,Cancelled,Mobile App,West,P-497,SKU-4463,47.29,13.94,11.35,Returning,Crypto
ORD-26377,CUST-10551,SESS-31377,CART-28377,2023-08-01,121.38,54.95,1.16,Beauty,5,Cancelled,Web,South,P-905,SKU-4668,24.28,4.40,9.71,New,Debit Card
ORD-26378,CUST-10552,SESS-31378,CART-28378,2026-01-28,398.49,181.86,8.98,Home,5,Returned,Affiliate,International,P-210,SKU-64,79.70,17.82,31.88,New,Debit Card
ORD-26379,CUST-10552,SESS-31379,CART-28379,2023-06-16,241.60,125.13,41.44,Home,1,Pending,Affiliate,North,P-211,SKU-3993,241.60,11.25,19.33,VIP,Credit Card
ORD-26380,CUST-10553,SESS-31380,CART-28380,2024-05-21,371.52,212.96,45.48,Home,5,Completed,Web,North,P-423,SKU-1019,74.30,10.05,29.72,New,Crypto
ORD-26381,CUST-10553,SESS-31381,CART-28381,2024-08-16,187.37,58.75,30.73,Beauty,4,Returned,Social Media,North,P-982,SKU-541,46.84,7.91,14.99,VIP,PayPal
ORD-26382,CUST-10553,SESS-31382,CART-28382,2023-08-11,288.85,146.20,2.49,Sports,2,Cancelled,Web,South,P-733,SKU-1723,144.43,9.31,23.11,VIP,Crypto
ORD-26383,CUST-10554,SESS-31383,CART-28383,2024-06-24,429.08,237.54,10.11,Beauty,4,Completed,Web,East,P-363,SKU-3932,107.27,13.11,34.33,New,Credit Card
ORD-26384,CUST-10554,SESS-31384,CART-28384,2024-11-12,340.73,196.86,40.90,Home,5,Cancelled,Mobile App,East,P-961,SKU-45,68.15,1.13,27.26,New,Credit Card
ORD-26385,CUST-10555,SESS-31385,CART-28385,2024-05-07,332.73,116.47,42.73,Home,5,Pending,Mobile App,East,P-186,SKU-2359,66.55,8.80,26.62,Returning,Credit Card
ORD-26386,CUST-10555,SESS-31386,CART-28386,2024-05-07,175.94,72.58,27.28,Electronics,1,Returned,Affiliate,West,P-692,SKU-4160,175.94,4.84,14.08,VIP,PayPal
ORD-26387,CUST-10555,SESS-31387,CART-28387,2025-07-26,334.67,176.48,18.81,Home,1,Shipped,Affiliate,East,P-419,SKU-359,334.67,7.86,26.77,New,Credit Card
ORD-26388,CUST-10556,SESS-31388,CART-28388,2026-01-25,465.82,232.49,2.19,Fashion,3,Returned,Web,East,P-623,SKU-417,155.27,0.99,37.27,Returning,Debit Card
ORD-26389,CUST-10556,SESS-31389,CART-28389,2025-07-31,246.79,104.05,3.71,Electronics,1,Returned,Web,North,P-242,SKU-4219,246.79,4.41,19.74,VIP,Crypto
ORD-26390,CUST-10557,SESS-31390,CART-28390,2024-10-27,  210.29  ,67.62,0.45,Home,4,Returned,Web,International,P-450,SKU-1184,52.57,12.93,16.82,New,Debit Card
ORD-26391,CUST-10557,SESS-31391,CART-28391,2025-08-20,417.33,130.20,44.59,Sports,2,Cancelled,Mobile App,North,P-183,SKU-68,208.67,1.49,33.39,VIP,PayPal
ORD-26392,CUST-10557,SESS-31392,CART-28392,2023-03-15,389.12,203.97,19.05,Fashion,1,Returned,Mobile App,East,P-344,SKU-1531,389.12,3.89,31.13,VIP,Crypto
ORD-26393,CUST-10558,SESS-31393,CART-28393,2025-07-20,215.28,88.75,41.36,Electronics,4,Cancelled,Mobile App,North,P-153,SKU-1826,53.82,9.38,17.22,Returning,Debit Card
ORD-26394,CUST-10558,SESS-31394,CART-28394,2024-03-12,408.73,223.89,16.60,Home,1,Pending,Web,North,P-873,SKU-2867,408.73,0.76,32.70,VIP,PayPal
ORD-26395,CUST-10559,SESS-31395,CART-28395,2023-04-14,496.62,285.00,2.28,Home,4,Pending,Mobile App,East,P-54,SKU-2057,124.15,14.33,39.73,VIP,Crypto
ORD-26396,CUST-10559,SESS-31396,CART-28396,2023-11-30,449.35,250.46,6.39,Beauty,5,Shipped,Affiliate,East,P-796,SKU-3597,89.87,2.47,35.95,VIP,Crypto
ORD-26397,CUST-10559,SESS-31397,CART-28397,2025-11-10,307.34,178.57,40.28,Sports,2,Returned,Mobile App,International,P-827,SKU-3023,153.67,9.42,24.59,New,Debit Card
ORD-26398,CUST-10560,SESS-31398,CART-28398,2025-04-17,382.13,155.75,26.18,Home,4,Completed,Affiliate,International,P-385,SKU-2935,95.53,14.74,30.57,Returning,Credit Card
ORD-26399,CUST-10560,SESS-31399,CART-28399,2024-06-01,220.62,91.99,44.21,Beauty,1,Shipped,Affiliate,South,P-174,SKU-753,220.62,13.67,17.65,New,Crypto
ORD-26400,CUST-10561,SESS-31400,CART-28400,2024-08-20,58.92,18.69,5.55,  beauty  ,2,Completed,Social Media,North,P-737,SKU-2496,29.46,16.56,4.71,New,Crypto
ORD-26401,CUST-10561,SESS-31401,CART-28401,2023-12-11,421.59,194.10,27.02,Sports,3,Completed,Social Media,North,P-671,SKU-3240,140.53,16.76,33.73,VIP,PayPal
ORD-26402,CUST-10561,SESS-31402,CART-28402,2023-07-21,,188.96,27.16,Sports,1,Completed,Mobile App,East,P-301,SKU-540,440.86,16.23,35.27,VIP,Debit Card
ORD-26403,CUST-10562,SESS-31403,CART-28403,2023-06-30,138.46,53.04,7.19,Fashion,3,Returned,Web,West,P-936,SKU-3741,46.15,17.66,11.08,Returning,Credit Card
ORD-26404,CUST-10562,SESS-31404,CART-28404,2023-05-23,448.42,200.17,28.06,Home,4,Completed,Mobile App,North,P-256,SKU-2344,112.11,18.16,35.87,Returning,Crypto
ORD-26405,CUST-10563,SESS-31405,CART-28405,2024-10-21,308.33,142.68,6.66,Fashion,3,Pending,Web,International,P-959,SKU-507,102.78,3.63,24.67,VIP,Crypto
ORD-26406,CUST-10563,SESS-31406,CART-28406,2023-08-03,101.78,42.69,12.31,Electronics,4,Shipped,Web,International,P-666,SKU-3480,25.45,14.14,8.14,VIP,Debit Card
ORD-26407,CUST-10563,SESS-31407,CART-28407,2025-09-29,404.16,171.99,1.26,Fashion,4,Pending,Web,International,P-86,SKU-2859,101.04,16.12,32.33,Returning,Crypto
ORD-26408,CUST-10564,SESS-31408,CART-28408,2025-05-29,251.59,142.75,38.90,Sports,3,Pending,Social Media,International,P-459,SKU-1585,83.86,19.71,20.13,Returning,Debit Card
ORD-26409,CUST-10564,SESS-31409,CART-28409,2025-01-16,319.62,136.69,40.45,Fashion,4,Completed,Mobile App,East,P-217,SKU-945,79.90,7.42,25.57,Returning,Credit Card
ORD-26410,CUST-10565,SESS-31410,CART-28410,2024-09-11,15.21,7.30,28.01,Fashion,2,Returned,Social Media,South,P-715,SKU-1432,7.60,13.37,1.22,VIP,Debit Card
ORD-26411,CUST-10565,SESS-31411,CART-28411,4/15/2024,180.70,62.76,47.64,Electronics,2,Pending,Mobile App,West,P-386,SKU-166,90.35,9.85,14.46,VIP,Credit Card
ORD-26412,CUST-10565,SESS-31412,CART-28412,2025-01-10,114.01,54.70,30.21,Electronics,1,Completed,Social Media,East,P-257,SKU-3730,114.01,3.10,9.12,Returning,Credit Card
ORD-26413,CUST-10566,SESS-31413,CART-28413,2023-06-23,213.13,68.59,7.40,Home,5,Cancelled,Web,South,P-443,SKU-4991,42.63,5.21,17.05,New,Crypto
ORD-26414,CUST-10566,SESS-31414,CART-28414,2025-11-27,398.79,178.16,7.95,Electronics,3,Completed,Affiliate,South,P-722,SKU-4993,132.93,1.84,31.90,VIP,Crypto
ORD-26415,CUST-10567,SESS-31415,CART-28415,2023-09-12,180.09,54.61,11.11,Fashion,4,Completed,Affiliate,West,P-750,SKU-4386,45.02,3.37,14.41,VIP,Credit Card
ORD-26416,CUST-10567,SESS-31416,CART-28416,2023-03-31,57.83,33.46,34.76,Electronics,5,Completed,Mobile App,West,P-562,SKU-2911,11.57,3.04,4.63,VIP,Crypto
ORD-26417,CUST-10567,SESS-31417,CART-28417,2025-01-09,98.97,43.48,49.86,Electronics,4,Cancelled,Social Media,West,P-148,SKU-2983,24.74,8.91,7.92,New,Credit Card
ORD-26418,CUST-10568,SESS-31418,CART-28418,2024-02-17,305.45,115.49,5.62,Fashion,2,Cancelled,Affiliate,South,P-597,SKU-2817,152.73,7.52,24.44,VIP,Credit Card
ORD-26419,CUST-10568,SESS-31419,CART-28419,2025-06-08,414.39,207.16,39.86,Electronics,3,Cancelled,Social Media,East,P-373,SKU-1798,138.13,5.27,33.15,New,PayPal
ORD-26420,CUST-10569,SESS-31420,CART-28420,1723006514745,15.29,9.16,16.78,Sports,3,Cancelled,Social Media,East,P-837,SKU-3239,5.10,12.28,1.22,VIP,Debit Card
ORD-26421,CUST-10569,SESS-31421,CART-28421,2024-12-24,457.39,147.25,22.16,Electronics,2,Cancelled,Social Media,International,P-854,SKU-1,228.70,12.80,36.59,New,Debit Card
ORD-26422,CUST-10569,SESS-31422,CART-28422,2023-02-23,399.22,145.89,22.01,Beauty,3,Completed,Social Media,North,P-791,SKU-1358,133.07,2.52,31.94,Returning,Debit Card
ORD-26423,CUST-10570,SESS-31423,CART-28423,2023-05-07,293.11,157.04,22.81,Beauty,3,Cancelled,Web,International,P-296,SKU-4311,97.70,1.51,23.45,VIP,Debit Card
ORD-26424,CUST-10570,SESS-31424,CART-28424,2023-06-18,419.37,136.84,37.47,Beauty,3,Shipped,Social Media,East,P-6,SKU-434,139.79,15.52,33.55,New,PayPal
ORD-26425,CUST-10571,SESS-31425,CART-28425,2024-10-30,182.71,95.39,14.97,Home,5,Shipped,Affiliate,West,P-140,SKU-2982,36.54,15.51,14.62,New,Crypto
ORD-26426,CUST-10571,SESS-31426,CART-28426,2025-09-03,73.14,24.66,2.79,Beauty,3,Shipped,Mobile App,International,P-210,SKU-467,24.38,5.18,5.85,Returning,Crypto
ORD-26427,CUST-10571,SESS-31427,CART-28427,2024-02-01,318.42,155.52,22.06,Fashion,1,Pending,Web,South,P-350,SKU-603,318.42,0.10,25.47,New,Credit Card
ORD-26428,CUST-10572,SESS-31428,CART-28428,2023-06-16,243.97,87.95,4.62,Beauty,2,Shipped,Affiliate,International,P-438,SKU-663,121.99,16.18,19.52,VIP,PayPal
ORD-26429,CUST-10572,SESS-31429,CART-28429,2026-03-07,26.40,10.12,21.26,Sports,4,Pending,Affiliate,North,P-202,SKU-702,6.60,12.43,2.11,New,PayPal
ORD-26430,CUST-10573,SESS-31430,CART-28430,1673923151091,423.61,204.02,4.64,Sports,5,Cancelled,Mobile App,North,P-692,SKU-3769,84.72,1.77,33.89,New,PayPal
ORD-26431,CUST-10573,SESS-31431,CART-28431,2025-11-03,369.50,151.37,48.29,Sports,1,Cancelled,Web,West,P-713,SKU-4237,369.50,5.54,29.56,New,PayPal
ORD-26432,CUST-10573,SESS-31432,CART-28432,2023-10-13,291.05,157.74,3.95,Home,4,Returned,Social Media,International,P-349,SKU-2761,72.76,3.45,23.28,Returning,Credit Card
ORD-26433,CUST-10574,SESS-31433,CART-28433,2023-03-08,180.29,69.07,10.56,Sports,3,Shipped,Affiliate,West,P-337,SKU-157,60.10,5.96,14.42,Returning,Credit Card
ORD-26434,CUST-10574,SESS-31434,CART-28434,2024-07-30,451.08,246.48,25.40,Fashion,2,Pending,Web,North,P-45,SKU-3168,225.54,18.83,36.09,VIP,Crypto
ORD-26435,CUST-10575,SESS-31435,CART-28435,11/22/2025,470.58,265.81,41.67,Sports,3,Shipped,Mobile App,East,P-274,SKU-836,156.86,3.00,37.65,VIP,Crypto
ORD-26436,CUST-10575,SESS-31436,CART-28436,2023-10-23,260.77,130.00,34.25,Home,4,Cancelled,Social Media,South,P-164,SKU-4824,65.19,14.70,20.86,Returning,Credit Card
ORD-26437,CUST-10575,SESS-31437,CART-28437,2024-09-24,102.94,60.58,20.16,Sports,5,Completed,Web,East,P-815,SKU-4738,20.59,3.14,8.24,Returning,Crypto
ORD-26438,CUST-10576,SESS-31438,CART-28438,2026-02-16,54.22,20.80,44.48,Sports,2,Cancelled,Web,International,P-504,SKU-3557,27.11,14.73,4.34,VIP,Crypto
