order_id,customer_id,session_id,cart_id,order_date,revenue,cogs,marketing_cost,category,quantity,status,channel,region,product_id,sku,unit_price,shipping_cost,tax,customer_type,payment_method
ORD-35639,CUST-14256,SESS-40639,CART-37639,2024-08-06,378.00,177.10,7.15,Home,4,Shipped,Web,East,P-617,SKU-2796,94.50,2.19,30.24,New,Credit Card
ORD-35640,CUST-14257,SESS-40640,CART-37640,2025-08-20,103.23,58.81,46.71,Beauty,5,Shipped,Affiliate,South,P-985,SKU-3980,20.65,2.55,8.26,Returning,Credit Card
ORD-35641,CUST-14257,SESS-40641,CART-37641,2023-03-30,318.56,140.67,47.74,Beauty,1,Completed,Web,International,P-719,SKU-4615,318.56,10.74,25.49,Returning,Debit Card
ORD-35642,CUST-14257,SESS-40642,CART-37642,2024-07-11,505.78,186.80,49.48,Home,3,Cancelled,Affiliate,East,P-932,SKU-66,168.59,6.86,40.46,Returning,PayPal
ORD-35643,CUST-14258,SESS-40643,CART-37643,1761819626043,387.69,139.27,49.31,Home,2,Pending,Mobile App,South,P-744,SKU-3577,193.84,1.53,31.02,VIP,Crypto
ORD-35644,CUST-14258,SESS-40644,CART-37644,2023-09-09,184.32,84.52,30.95,Fashion,3,Shipped,Web,West,P-253,SKU-1265,61.44,3.55,14.75,New,Debit Card
ORD-35645,CUST-14259,SESS-40645,CART-37645,11/11/2024,476.03,174.42,42.22,Beauty,4,Returned,Affiliate,North,P-72,SKU-4909,119.01,7.02,38.08,New,Credit Card
ORD-35646,CUST-14259,SESS-40646,CART-37646,2025-11-09,109.95,61.21,31.42,Beauty,4,Returned,Mobile App,South,P-922,SKU-4790,27.49,11.65,8.80,VIP,Crypto
ORD-35647,CUST-14259,SESS-40647,CART-37647,2023-03-24,89.20,41.05,29.91,Home,1,Shipped,Mobile App,West,P-672,SKU-2211,89.20,0.05,7.14,New,Debit Card
ORD-35648,CUST-14260,SESS-40648,CART-37648,2023-08-11,231.69,125.05,5.13,Home,,Cancelled,Affiliate,East,P-513,SKU-3153,57.92,7.80,18.54,VIP,PayPal
ORD-35649,CUST-14260,SESS-40649,CART-37649,2025-01-11,243.74,80.38,12.08,Fashion,4,Pending,Web,South,P-654,SKU-4491,60.93,9.19,19.50,VIP,Credit Card
ORD-35650,CUST-14261,SESS-40650,CART-37650,2024-08-02,25.13,11.33,5.49,Beauty,2,Completed,Web,East,P-344,SKU-4547,12.57,3.56,2.01,Returning,Debit Card
ORD-35651,CUST-14261,SESS-40651,CART-37651,2023-09-07,,45.37,19.32,Electronics,3,Cancelled,Web,South,P-157,SKU-1442,30.31,17.57,7.28,Returning,Debit Card
ORD-35652,CUST-14261,SESS-40652,CART-37652,2023-05-08,256.13,125.72,25.76,Beauty,2,Returned,Web,North,P-544,SKU-3914,128.06,7.70,20.49,New,Debit Card
ORD-35653,CUST-14262,SESS-40653,CART-37653,8/19/2025,,224.17,30.99,Fashion,4,Shipped,Social Media,International,P-739,SKU-626,124.75,3.72,39.92,VIP,Credit Card
ORD-35654,CUST-14262,SESS-40654,CART-37654,2023-11-20,,47.69,19.46,Home,4,Completed,Web,West,P-779,SKU-462,24.83,17.53,7.95,VIP,Debit Card
ORD-35655,CUST-14263,SESS-40655,CART-37655,2024-05-29,426.85,163.27,38.14,Sports,3,Shipped,Mobile App,South,P-25,SKU-1326,142.28,19.19,34.15,VIP,Debit Card
ORD-35656,CUST-14263,SESS-40656,CART-37656,1770672036945,64.44,21.09,49.12,Sports,3,Completed,Web,South,P-994,SKU-1021,21.48,10.10,5.16,VIP,Debit Card
ORD-35657,CUST-14263,SESS-40657,CART-37657,2024-07-15,503.99,252.51,43.57,Beauty,4,Shipped,Affiliate,South,P-352,SKU-1641,126.00,1.64,40.32,New,PayPal
ORD-35658,CUST-14264,SESS-40658,CART-37658,2023-05-14,483.13,195.19,35.87,Home,1,Returned,Web,North,P-466,SKU-2404,483.13,18.97,38.65,New,PayPal
ORD-35659,CUST-14264,SESS-40659,CART-37659,1710785050450,375.93,205.61,8.74,Electronics,2,Cancelled,Web,South,P-348,SKU-3750,187.97,12.61,30.07,New,Debit Card
ORD-35660,CUST-14265,SESS-40660,CART-37660,7/9/2025,424.24,156.44,24.74,Beauty,2,Shipped,Social Media,East,P-388,SKU-2816,212.12,8.32,33.94,Returning,PayPal
ORD-35661,CUST-14265,SESS-40661,CART-37661,2024-11-18,485.38,229.17,35.24,Sports,4,Shipped,Mobile App,West,P-156,SKU-4758,121.35,12.12,38.83,New,Debit Card
ORD-35662,CUST-14265,SESS-40662,CART-37662,2025-07-17,161.02,51.75,48.45,Sports,1,Shipped,Web,West,P-796,SKU-3823,161.02,14.94,12.88,VIP,Credit Card
ORD-35663,CUST-14266,SESS-40663,CART-37663,2024-08-27,374.29,185.45,3.87,Electronics,3,Returned,Mobile App,North,P-988,SKU-639,124.76,12.58,29.94,Returning,Crypto
ORD-35664,CUST-14266,SESS-40664,CART-37664,2023-11-02,242.02,87.92,15.70,Sports,1,Pending,Affiliate,International,P-830,SKU-3821,242.02,18.27,19.36,Returning,Crypto
ORD-35665,CUST-14267,SESS-40665,CART-37665,2024-12-05,442.80,177.72,39.07,Fashion,2,Returned,Mobile App,East,P-95,SKU-1006,221.40,7.25,35.42,New,Crypto
ORD-35666,CUST-14267,SESS-40666,CART-37666,2024-08-11,193.58,99.81,15.28,Fashion,3,Returned,Social Media,South,P-863,SKU-4398,64.53,15.83,15.49,New,PayPal
ORD-35667,CUST-14267,SESS-40667,CART-37667,2023-11-24,157.15,81.24,43.74,Sports,5,Pending,Affiliate,North,P-399,SKU-4539,31.43,14.29,12.57,Returning,Credit Card
ORD-35668,CUST-14268,SESS-40668,CART-37668,2024-02-07,24.50,8.56,29.91,Fashion,1,Completed,Affiliate,International,P-902,SKU-2134,24.50,10.14,1.96,New,Debit Card
ORD-35669,CUST-14268,SESS-40669,CART-37669,2024-02-04,95.80,50.06,4.39,Fashion,3,Completed,Mobile App,International,P-892,SKU-703,31.93,14.62,7.66,VIP,Debit Card
ORD-35670,CUST-14269,SESS-40670,CART-37670,2025-07-18,232.40,84.54,48.12,Home,2,Shipped,Web,North,P-688,SKU-1507,116.20,14.54,18.59,New,Crypto
ORD-35671,CUST-14269,SESS-40671,CART-37671,8/31/2025,229.57,134.12,24.22,Electronics,5,Shipped,Web,West,P-953,SKU-3410,45.91,9.05,18.37,Returning,Debit Card
ORD-35672,CUST-14269,SESS-40672,CART-37672,2026-01-31,157.91,92.65,16.39,Electronics,1,Cancelled,Social Media,West,P-334,SKU-256,157.91,14.06,12.63,New,Credit Card
ORD-35673,CUST-14270,SESS-40673,CART-37673,2024-12-28,209.76,114.32,5.81,Electronics,1,Returned,Mobile App,West,P-313,SKU-2530,209.76,1.86,16.78,Returning,Debit Card
ORD-35674,CUST-14270,SESS-40674,CART-37674,2024-06-29,29.88,10.67,8.59,Fashion,5,Returned,Affiliate,South,P-958,SKU-119,5.98,13.60,2.39,New,PayPal
ORD-35675,CUST-14271,SESS-40675,CART-37675,1714061114110,280.38,117.54,38.00,Beauty,2,Shipped,Social Media,South,P-526,SKU-1993,140.19,11.01,22.43,VIP,Crypto
ORD-35676,CUST-14271,SESS-40676,CART-37676,2023-04-17,395.46,128.66,6.04,Electronics,3,Pending,Affiliate,East,P-313,SKU-2810,131.82,17.24,31.64,Returning,Crypto
ORD-35677,CUST-14271,SESS-40677,CART-37677,2025-02-20,387.68,119.03,8.44,Fashion,1,Pending,Web,South,P-578,SKU-4610,387.68,4.36,31.01,Returning,PayPal
ORD-35678,CUST-14272,SESS-40678,CART-37678,2/11/2023,161.76,79.39,49.90,Electronics,5,Shipped,Affiliate,South,P-992,SKU-4297,32.35,5.90,12.94,Returning,PayPal
ORD-35679,CUST-14272,SESS-40679,CART-37679,2025-02-01,500.33,173.10,39.97,Home,4,Returned,Social Media,North,P-373,SKU-582,125.08,16.29,40.03,VIP,Debit Card
ORD-35680,CUST-14273,SESS-40680,CART-37680,2025-05-24,382.50,217.45,5.55,Beauty,2,Pending,Affiliate,North,P-150,SKU-1465,191.25,10.29,30.60,VIP,Crypto
ORD-35681,CUST-14273,SESS-40681,CART-37681,8/8/2024,480.72,246.75,27.38,Beauty,2,Returned,Mobile App,South,P-28,SKU-452,240.36,8.39,38.46,New,Crypto
ORD-35682,CUST-14273,SESS-40682,CART-37682,2023-08-28,357.80,117.54,40.37,Beauty,3,Pending,Mobile App,East,P-7,SKU-1054,119.27,12.55,28.62,New,Crypto
ORD-35683,CUST-14274,SESS-40683,CART-37683,2024-01-03,34.00,19.16,10.19,Electronics,1,Pending,Web,North,P-657,SKU-4264,34.00,15.64,2.72,VIP,PayPal
ORD-35684,CUST-14274,SESS-40684,CART-37684,2023-01-08,275.36,141.00,33.49,Sports,1,Completed,Affiliate,West,P-240,SKU-3917,275.36,6.34,22.03,VIP,PayPal
ORD-35685,CUST-14275,SESS-40685,CART-37685,2023-05-02,422.13,183.33,17.83,Home,5,Cancelled,Social Media,West,P-253,SKU-3013,84.43,9.54,33.77,New,Debit Card
ORD-35686,CUST-14275,SESS-40686,CART-37686,2025-06-29,296.12,97.41,3.11,Beauty,2,Pending,Mobile App,East,P-475,SKU-4899,148.06,9.11,23.69,VIP,Crypto
ORD-35687,CUST-14275,SESS-40687,CART-37687,2025-06-19,343.45,159.19,42.79,Beauty,2,Shipped,Affiliate,International,P-920,SKU-1755,171.73,2.28,27.48,VIP,Debit Card
ORD-35688,CUST-14276,SESS-40688,CART-37688,2026-01-01,27.81,13.49,0.50,Electronics,3,Cancelled,Social Media,South,P-744,SKU-2838,9.27,16.17,2.22,VIP,PayPal
ORD-35689,CUST-14276,SESS-40689,CART-37689,2025-04-23,64.52,27.57,29.23,Beauty,4,Pending,Web,East,P-840,SKU-1668,16.13,12.62,5.16,VIP,Debit Card
ORD-35690,CUST-14277,SESS-40690,CART-37690,2024-01-11,386.54,140.10,8.25,Sports,3,Cancelled,Web,International,P-741,SKU-4437,128.85,9.32,30.92,Returning,Debit Card
ORD-35691,CUST-14277,SESS-40691,CART-37691,2024-07-13,  172.67  ,100.21,26.62,Electronics,3,Cancelled,Web,South,P-808,SKU-4086,57.56,1.00,13.81,New,PayPal
ORD-35692,CUST-14277,SESS-40692,CART-37692,2025-06-07,319.80,173.63,31.88,Electronics,2,Cancelled,Mobile App,South,P-476,SKU-2388,159.90,4.03,25.58,VIP,Crypto
ORD-35693,CUST-14278,SESS-40693,CART-37693,2024-07-08,496.95,231.65,41.84,Electronics,5,Returned,Mobile App,West,P-860,SKU-3692,99.39,8.98,39.76,Returning,Crypto
ORD-35694,CUST-14278,SESS-40694,CART-37694,2025-08-17,316.34,145.95,41.38,Home,1,Pending,Affiliate,North,P-748,SKU-4599,316.34,10.28,25.31,Returning,PayPal
ORD-35695,CUST-14279,SESS-40695,CART-37695,2025-01-03,454.94,137.89,30.67,Beauty,3,Shipped,Social Media,International,P-362,SKU-3540,151.65,18.13,36.40,New,Credit Card
ORD-35696,CUST-14279,SESS-40696,CART-37696,2024-06-26,158.40,92.17,29.95,Fashion,4,Completed,Social Media,North,P-469,SKU-312,39.60,7.60,12.67,Returning,Credit Card
ORD-35697,CUST-14279,SESS-40697,CART-37697,2024-02-24,231.83,127.74,21.60,Fashion,4,Shipped,Mobile App,East,P-871,SKU-2813,57.96,11.20,18.55,New,Crypto
ORD-35698,CUST-14280,SESS-40698,CART-37698,2024-10-31,451.24,167.41,21.96,Beauty,2,Shipped,Web,International,P-514,SKU-1622,225.62,0.92,36.10,Returning,Crypto
ORD-35699,CUST-14280,SESS-40699,CART-37699,2025-03-28,153.00,58.49,42.46,Sports,1,Pending,Affiliate,International,P-25,SKU-1200,153.00,5.33,12.24,VIP,Credit Card
ORD-35700,CUST-14281,SESS-40700,CART-37700,2025-11-07,74.58,26.59,25.17,Home,3,Completed,Social Media,North,P-932,SKU-2822,24.86,15.90,5.97,Returning,Debit Card
ORD-35701,CUST-14281,SESS-40701,CART-37701,2023-12-29,139.50,69.19,44.93,Beauty,1,Cancelled,Mobile App,West,P-110,SKU-2452,139.50,18.27,11.16,New,Credit Card
ORD-35702,CUST-14281,SESS-40702,CART-37702,2025-12-20,311.40,146.55,30.45,Fashion,2,Shipped,Affiliate,International,P-82,SKU-1256,155.70,8.46,24.91,VIP,Crypto
ORD-35703,CUST-14282,SESS-40703,CART-37703,2024-12-14,34.04,19.65,1.03,Electronics,1,Completed,Mobile App,East,P-288,SKU-3056,34.04,18.86,2.72,Returning,Credit Card
ORD-35704,CUST-14282,SESS-40704,CART-37704,2023-12-21,271.06,111.14,31.07,Home,2,Pending,Social Media,West,P-407,SKU-3801,135.53,2.09,21.68,VIP,PayPal
ORD-35705,CUST-14283,SESS-40705,CART-37705,2023-05-28,306.72,142.80,24.61,Sports,5,Returned,Social Media,North,P-801,SKU-107,61.34,1.68,24.54,Returning,Credit Card
ORD-35706,CUST-14283,SESS-40706,CART-37706,2024-09-12,286.13,112.55,29.16,Beauty,1,Cancelled,Affiliate,North,P-491,SKU-833,286.13,0.06,22.89,Returning,Credit Card
ORD-35707,CUST-14283,SESS-40707,CART-37707,2026-01-14,49.25,16.96,46.55,Electronics,4,Completed,Mobile App,West,P-843,SKU-2655,12.31,13.10,3.94,New,Debit Card
ORD-35708,CUST-14284,SESS-40708,CART-37708,2026-02-26,45.07,25.77,20.68,Fashion,1,Completed,Mobile App,International,P-740,SKU-900,45.07,15.34,3.61,Returning,Credit Card
ORD-35709,CUST-14284,SESS-40709,CART-37709,2023-08-31,  387.35  ,164.92,18.88,Home,1,Cancelled,Web,International,P-928,SKU-4694,387.35,8.92,30.99,Returning,Crypto
ORD-35710,CUST-14285,SESS-40710,CART-37710,2024-08-09,346.54,163.94,14.20,Home,1,Pending,Affiliate,East,P-443,SKU-4261,346.54,9.63,27.72,VIP,Crypto
ORD-35711,CUST-14285,SESS-40711,CART-37711,2025-09-02,15.45,7.95,32.10,Sports,4,Returned,Affiliate,East,P-742,SKU-4912,3.86,9.54,1.24,VIP,Credit Card
ORD-35712,CUST-14285,SESS-40712,CART-37712,2023-10-07,21.53,11.43,35.44,Electronics,2,Pending,Web,South,P-178,SKU-1525,10.77,17.19,1.72,New,Debit Card
ORD-35713,CUST-14286,SESS-40713,CART-37713,2025-03-10,73.80,40.70,38.73,Electronics,2,Returned,Web,International,P-259,SKU-3072,36.90,5.86,5.90,Returning,Credit Card
ORD-35714,CUST-14286,SESS-40714,CART-37714,2023-09-16,49.94,29.34,35.82,Sports,4,Returned,Web,East,P-430,SKU-4060,12.49,3.16,4.00,Returning,PayPal
ORD-35715,CUST-14287,SESS-40715,CART-37715,2025-01-30,39.94,20.16,15.37,Home,2,Cancelled,Mobile App,International,P-31,SKU-730,19.97,2.94,3.20,New,Credit Card
ORD-35716,CUST-14287,SESS-40716,CART-37716,2025-08-11,63.77,35.64,33.86,Electronics,5,Pending,Social Media,East,P-892,SKU-825,12.75,0.20,5.10,VIP,PayPal
ORD-35717,CUST-14287,SESS-40717,CART-37717,2024-09-18,227.70,124.09,27.38,Beauty,4,Completed,Affiliate,International,P-584,SKU-1234,56.93,0.45,18.22,New,PayPal
ORD-35718,CUST-14288,SESS-40718,CART-37718,1700192908140,,69.29,11.30,Beauty,3,Pending,Web,East,P-525,SKU-2495,68.03,19.14,16.33,Returning,Credit Card
ORD-35719,CUST-14288,SESS-40719,CART-37719,2025-09-25,209.74,70.16,17.57,Beauty,5,Shipped,Web,North,P-512,SKU-1668,41.95,11.92,16.78,VIP,Crypto
ORD-35720,CUST-14289,SESS-40720,CART-37720,2023-08-05,303.34,92.09,19.08,Sports,4,Cancelled,Social Media,East,P-973,SKU-2625,75.84,18.63,24.27,Returning,Crypto
ORD-35721,CUST-14289,SESS-40721,CART-37721,2025-03-31,491.04,179.27,3.26,Home,1,Returned,Social Media,West,P-583,SKU-4262,491.04,10.90,39.28,VIP,Debit Card
ORD-35722,CUST-14289,SESS-40722,CART-37722,2025-09-23,472.82,252.84,18.49,Sports,3,Shipped,Affiliate,East,P-235,SKU-4540,157.61,1.26,37.83,Returning,PayPal
ORD-35723,CUST-14290,SESS-40723,CART-37723,2024-06-18,394.13,187.30,11.57,Electronics,3,Returned,Affiliate,West,P-50,SKU-860,131.38,9.94,31.53,New,PayPal
ORD-35724,CUST-14290,SESS-40724,CART-37724,2024-11-28,114.06,45.89,42.43,Sports,3,Pending,Web,International,P-887,SKU-1806,38.02,16.02,9.13,VIP,Debit Card
ORD-35725,CUST-14291,SESS-40725,CART-37725,2023-12-07,416.16,175.96,48.85,Fashion,3,Shipped,Web,South,P-466,SKU-1661,138.72,17.20,33.29,VIP,Credit Card
ORD-35726,CUST-14291,SESS-40726,CART-37726,2025-09-23,73.49,29.63,33.35,Sports,2,Returned,Mobile App,International,P-970,SKU-319,36.75,13.26,5.88,Returning,Credit Card
ORD-35727,CUST-14291,SESS-40727,CART-37727,2025-03-31,273.49,89.81,4.39,Fashion,2,Completed,Social Media,North,P-278,SKU-69,136.74,16.84,21.88,VIP,PayPal
ORD-35728,CUST-14292,SESS-40728,CART-37728,2024-05-07,335.23,146.58,34.47,  fashion  ,5,Shipped,Mobile App,International,P-886,SKU-1566,67.05,8.38,26.82,New,Credit Card
ORD-35729,CUST-14292,SESS-40729,CART-37729,2024-01-01,326.44,188.67,22.74,Electronics,2,Shipped,Affiliate,East,P-485,SKU-3993,163.22,19.30,26.12,VIP,Credit Card
ORD-35730,CUST-14293,SESS-40730,CART-37730,2023-10-03,295.11,93.88,33.07,Fashion,1,Pending,Affiliate,North,P-824,SKU-4484,295.11,6.57,23.61,Returning,Crypto
ORD-35731,CUST-14293,SESS-40731,CART-37731,2026-03-11,413.58,171.47,23.05,Fashion,,Returned,Web,West,P-393,SKU-2162,103.40,1.60,33.09,Returning,Debit Card
ORD-35732,CUST-14293,SESS-40732,CART-37732,7/1/2023,181.35,63.21,30.24,Fashion,1,Returned,Social Media,International,P-985,SKU-495,181.35,8.49,14.51,New,Credit Card
ORD-35733,CUST-14294,SESS-40733,CART-37733,2024-07-16,  272.76  ,90.84,47.81,Electronics,2,Completed,Mobile App,East,P-959,SKU-285,136.38,8.56,21.82,Returning,Credit Card
ORD-35734,CUST-14294,SESS-40734,CART-37734,2025-06-15,289.85,108.74,3.60,Beauty,4,Cancelled,Social Media,International,P-928,SKU-2552,72.46,16.60,23.19,New,Crypto
ORD-35735,CUST-14295,SESS-40735,CART-37735,2024-01-16,440.59,199.21,22.24,Fashion,4,Pending,Mobile App,International,P-397,SKU-2649,110.15,1.74,35.25,New,PayPal
ORD-35736,CUST-14295,SESS-40736,CART-37736,2025-04-02,433.14,246.42,48.90,Beauty,3,Shipped,Affiliate,South,P-746,SKU-3399,144.38,3.26,34.65,Returning,Credit Card
ORD-35737,CUST-14295,SESS-40737,CART-37737,2025-10-23,43.26,15.81,49.26,Electronics,3,Pending,Web,International,P-965,SKU-1897,14.42,18.74,3.46,Returning,PayPal
ORD-35738,CUST-14296,SESS-40738,CART-37738,2023-01-19,500.60,158.80,39.00,Fashion,3,Shipped,Web,International,P-404,SKU-3333,166.87,12.05,40.05,New,Debit Card
ORD-35739,CUST-14296,SESS-40739,CART-37739,2023-11-29,95.12,38.67,27.61,Home,5,Returned,Affiliate,West,P-456,SKU-2918,19.02,7.10,7.61,VIP,Crypto
ORD-35740,CUST-14297,SESS-40740,CART-37740,2024-08-23,105.47,60.65,34.74,Home,4,Cancelled,Web,West,P-949,SKU-4755,26.37,13.77,8.44,New,PayPal
ORD-35741,CUST-14297,SESS-40741,CART-37741,2023-04-28,278.84,123.89,15.19,Beauty,4,Completed,Affiliate,East,P-969,SKU-3526,69.71,16.48,22.31,VIP,PayPal
ORD-35742,CUST-14297,SESS-40742,CART-37742,2024-11-03,358.79,135.54,41.24,Beauty,4,Returned,Web,South,P-642,SKU-3634,89.70,12.46,28.70,VIP,Debit Card
ORD-35743,CUST-14298,SESS-40743,CART-37743,2024-04-01,488.47,148.81,33.20,Home,,Shipped,Affiliate,East,P-404,SKU-354,162.82,17.04,39.08,Returning,Debit Card
ORD-35744,CUST-14298,SESS-40744,CART-37744,2024-10-29,471.03,230.61,25.86,Sports,1,Returned,Web,East,P-206,SKU-1380,471.03,12.64,37.68,VIP,PayPal
ORD-35745,CUST-14299,SESS-40745,CART-37745,2025-06-05,384.84,117.54,31.48,Home,3,Pending,Web,South,P-114,SKU-3017,128.28,7.01,30.79,New,Crypto
ORD-35746,CUST-14299,SESS-40746,CART-37746,2024-04-12,445.32,231.62,42.51,Electronics,1,Cancelled,Mobile App,North,P-957,SKU-107,445.32,8.32,35.63,New,Crypto
ORD-35747,CUST-14299,SESS-40747,CART-37747,2025-02-27,440.70,218.06,1.38,Fashion,4,Returned,Social Media,International,P-770,SKU-1667,110.18,13.95,35.26,New,Debit Card
ORD-35748,CUST-14300,SESS-40748,CART-37748,2024-04-13,NULL,6.69,2.47,Sports,1,Pending,Mobile App,International,P-297,SKU-1305,13.23,6.51,1.06,Returning,PayPal
ORD-35749,CUST-14300,SESS-40749,CART-37749,2024-01-22,294.14,109.50,10.29,Fashion,4,Returned,Social Media,North,P-418,SKU-2779,73.54,3.06,23.53,VIP,Debit Card
ORD-35750,CUST-14301,SESS-40750,CART-37750,2023-01-15,210.49,68.60,24.59,Sports,5,Returned,Mobile App,East,P-532,SKU-3654,42.10,8.85,16.84,VIP,PayPal
ORD-35751,CUST-14301,SESS-40751,CART-37751,8/28/2023,135.15,53.92,44.42,Electronics,5,Completed,Web,International,P-866,SKU-3613,27.03,9.87,10.81,VIP,PayPal
ORD-35752,CUST-14301,SESS-40752,CART-37752,2024-10-29,462.93,202.38,10.95,Home,5,Returned,Social Media,North,P-347,SKU-650,92.59,5.53,37.03,New,Crypto
ORD-35753,CUST-14302,SESS-40753,CART-37753,2023-06-29,420.95,168.10,22.08,Fashion,4,Cancelled,Web,East,P-418,SKU-1492,105.24,16.09,33.68,New,PayPal
ORD-35754,CUST-14302,SESS-40754,CART-37754,2023-06-09,91.49,54.32,49.73,Electronics,3,Pending,Mobile App,West,P-752,SKU-1177,30.50,5.64,7.32,New,Credit Card
ORD-35755,CUST-14303,SESS-40755,CART-37755,2026-03-10,78.71,40.66,35.97,Home,3,Cancelled,Mobile App,North,P-84,SKU-2518,26.24,2.32,6.30,New,PayPal
ORD-35756,CUST-14303,SESS-40756,CART-37756,2024-02-26,426.53,171.25,5.95,Fashion,1,Returned,Social Media,International,P-567,SKU-4598,426.53,15.98,34.12,New,Credit Card
ORD-35757,CUST-14303,SESS-40757,CART-37757,2024-10-01,416.29,128.53,28.78,Fashion,1,Cancelled,Affiliate,International,P-436,SKU-617,416.29,18.61,33.30,New,Credit Card
ORD-35758,CUST-14304,SESS-40758,CART-37758,2024-05-07,55.74,21.14,31.25,Electronics,4,Pending,Web,West,P-415,SKU-1169,13.93,10.84,4.46,New,Crypto
ORD-35759,CUST-14304,SESS-40759,CART-37759,2023-10-22,451.03,154.96,24.44,Home,2,Completed,Social Media,East,P-359,SKU-527,225.52,7.70,36.08,New,PayPal
ORD-35760,CUST-14305,SESS-40760,CART-37760,2023-12-27,12.03,3.62,20.76,Home,4,Pending,Mobile App,West,P-694,SKU-975,3.01,11.54,0.96,Returning,Crypto
ORD-35761,CUST-14305,SESS-40761,CART-37761,1704118776539,,239.43,6.55,Sports,3,Cancelled,Web,East,P-115,SKU-2680,161.43,1.02,38.74,New,Debit Card
ORD-35762,CUST-14305,SESS-40762,CART-37762,2025-01-15,153.56,63.93,12.44,Home,3,Shipped,Social Media,South,P-714,SKU-4583,51.19,0.51,12.28,VIP,Crypto
ORD-35763,CUST-14306,SESS-40763,CART-37763,2025-02-08,337.76,104.27,6.10,Home,5,Pending,Social Media,South,P-269,SKU-4297,67.55,17.06,27.02,Returning,Credit Card
ORD-35764,CUST-14306,SESS-40764,CART-37764,2025-06-23,223.11,92.45,30.26,Electronics,2,Completed,Affiliate,South,P-367,SKU-3274,111.55,5.93,17.85,New,Debit Card
ORD-35765,CUST-14307,SESS-40765,CART-37765,2026-03-05,381.99,121.98,29.22,NULL,5,Pending,Social Media,South,P-623,SKU-4091,76.40,6.91,30.56,New,Debit Card
ORD-35766,CUST-14307,SESS-40766,CART-37766,2026-02-14,65.38,22.29,16.35,Home,4,Pending,Affiliate,South,P-602,SKU-3213,16.34,0.27,5.23,New,Debit Card
ORD-35767,CUST-14307,SESS-40767,CART-37767,7/22/2025,432.44,205.47,42.90,Sports,3,Completed,Web,East,P-72,SKU-3964,144.15,2.61,34.60,New,Debit Card
ORD-35768,CUST-14308,SESS-40768,CART-37768,2024-10-30,337.63,140.58,45.17,Sports,1,Returned,Web,West,P-732,SKU-4666,337.63,18.05,27.01,VIP,Debit Card
ORD-35769,CUST-14308,SESS-40769,CART-37769,1713891114487,377.08,114.38,13.78,Home,3,Cancelled,Web,North,P-418,SKU-4331,125.69,6.30,30.17,VIP,Credit Card
ORD-35770,CUST-14309,SESS-40770,CART-37770,2026-01-30,271.62,103.91,43.93,Beauty,4,Shipped,Affiliate,International,P-309,SKU-3237,67.91,16.87,21.73,VIP,Credit Card
ORD-35771,CUST-14309,SESS-40771,CART-37771,6/23/2023,49.78,25.08,0.02,Home,4,Cancelled,Social Media,International,P-894,SKU-3766,12.44,10.06,3.98,New,Crypto
ORD-35772,CUST-14309,SESS-40772,CART-37772,2025-04-12,39.27,23.00,43.92,Beauty,5,Returned,Affiliate,South,P-105,SKU-2819,7.85,10.06,3.14,New,Credit Card
ORD-35773,CUST-14310,SESS-40773,CART-37773,2025-03-12,27.64,13.93,8.75,  electronics  ,4,Pending,Web,East,P-229,SKU-4110,6.91,10.19,2.21,New,Debit Card
ORD-35774,CUST-14310,SESS-40774,CART-37774,2024-01-03,270.62,137.27,0.40,Sports,3,Completed,Social Media,West,P-473,SKU-159,90.21,15.53,21.65,Returning,Credit Card
ORD-35775,CUST-14311,SESS-40775,CART-37775,2025-10-02,369.84,133.41,14.90,Electronics,1,Shipped,Social Media,West,P-552,SKU-101,369.84,8.88,29.59,New,Crypto
ORD-35776,CUST-14311,SESS-40776,CART-37776,2024-10-07,420.34,241.05,13.29,Fashion,NULL,Completed,Web,East,P-759,SKU-1814,84.07,8.88,33.63,Returning,PayPal
ORD-35777,CUST-14311,SESS-40777,CART-37777,2025-10-27,280.26,103.90,15.27,Home,4,Completed,Affiliate,North,P-991,SKU-3830,70.06,19.92,22.42,VIP,PayPal
ORD-35778,CUST-14312,SESS-40778,CART-37778,2023-08-27,488.49,278.67,18.74,Home,2,Cancelled,Web,East,P-210,SKU-2526,244.25,16.73,39.08,Returning,PayPal
ORD-35779,CUST-14312,SESS-40779,CART-37779,2023-03-24,420.93,176.80,8.74,Electronics,3,Cancelled,Mobile App,North,P-256,SKU-5,140.31,6.71,33.67,New,Credit Card
ORD-35780,CUST-14313,SESS-40780,CART-37780,2024-07-15,213.06,67.98,18.67,Sports,5,Returned,Social Media,South,P-665,SKU-2742,42.61,8.49,17.05,New,Crypto
ORD-35781,CUST-14313,SESS-40781,CART-37781,1713725387219,358.40,196.73,26.53,Beauty,3,Returned,Affiliate,East,P-693,SKU-546,119.47,12.18,28.67,New,PayPal
ORD-35782,CUST-14313,SESS-40782,CART-37782,2024-05-30,399.10,181.27,16.27,Beauty,3,Completed,Affiliate,South,P-714,SKU-45,133.03,11.07,31.93,VIP,PayPal
ORD-35783,CUST-14314,SESS-40783,CART-37783,2025-05-26,396.28,202.91,47.08,Electronics,1,Returned,Affiliate,South,P-666,SKU-4337,396.28,3.57,31.70,New,Debit Card
ORD-35784,CUST-14314,SESS-40784,CART-37784,2024-07-25,324.72,104.00,1.46,Fashion,5,Cancelled,Web,East,P-461,SKU-1539,64.94,0.97,25.98,New,Crypto
