transaction_id,store_id,product_id,timestamp,sales_value,cogs,inventory_level,quantity_sold,received_units,items_in_basket,shrinkage,visitor_count,department,store_location,brand,stock_status,loyalty_id,payment_type,weather_context,is_weekend
TXN-14471,STORE-12,P-419,2024-08-01,52.78,26.97,911,9,10,15,0.00,26,Meat,New York,Premium Brand,In Stock,,Cash,Cloudy,FALSE
TXN-14472,STORE-13,P-111,2024-11-27,114.32,59.87,313,4,6,7,0.00,23,Produce,London,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-14473,STORE-14,P-106,2024-09-19,73.11,42.55,906,8,12,15,0.00,48,Deli,Tokyo,Premium Brand,In Stock,L-15473,Card,Rainy,FALSE
TXN-14474,STORE-15,P-396,2024-04-17,86.90,50.95,490,8,12,4,0.00,26,Dairy,London,National Brand,Low Stock,L-15474,Mobile Pay,Snowy,TRUE
TXN-14475,STORE-1,P-345,2025-08-04,49.65,26.40,302,4,6,7,0.00,51,Meat,Tokyo,National Brand,In Stock,,Mobile Pay,Cloudy,FALSE
TXN-14476,STORE-2,P-45,2024-11-14,120.98,73.73,10,4,5,12,0.00,37,NULL,Berlin,Private Label,In Stock,,Mobile Pay,Rainy,FALSE
TXN-14477,STORE-3,P-347,2024-05-11,69.12,34.66,603,4,7,9,0.00,23,Deli,Paris,Premium Brand,Low Stock,L-15477,Card,Rainy,FALSE
TXN-14478,STORE-4,P-332,2024-12-28,66.80,40.36,600,5,5,4,1.08,59,Dairy,Berlin,Private Label,Low Stock,,Cash,Snowy,FALSE
TXN-14479,STORE-5,P-453,2025-10-31,19.55,10.62,451,8,8,3,0.00,10,Dairy,Tokyo,National Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-14480,STORE-6,P-397,2025-12-26,117.67,69.16,437,2,4,1,0.00,30,Grocery,Paris,Private Label,Out of Stock,L-15480,Cash,Sunny,FALSE
TXN-14481,STORE-7,P-283,12/11/2025,89.80,56.41,332,6,7,2,5.03,15,Produce,London,National Brand,In Stock,L-15481,Cash,Snowy,TRUE
TXN-14482,STORE-8,P-330,2024-03-26,9.71,5.83,14,7,7,3,0.00,59,Grocery,London,Premium Brand,In Stock,,Mobile Pay,Sunny,TRUE
TXN-14483,STORE-9,P-245,2024-04-01,147.50,78.83,490,7,8,11,0.00,29,Meat,Tokyo,Premium Brand,Out of Stock,L-15483,Card,Cloudy,TRUE
TXN-14484,STORE-10,P-228,2026-01-04,92.13,47.44,621,1,5,7,0.00,17,Meat,New York,Premium Brand,Out of Stock,L-15484,Card,Snowy,TRUE
TXN-14485,STORE-11,P-257,2024-12-17,110.68,67.80,555,,8,1,0.00,59,Grocery,Paris,Private Label,Low Stock,L-15485,Card,Sunny,FALSE
TXN-14486,STORE-12,P-297,2024-10-19,54.42,31.56,929,7,10,14,0.00,14,Deli,Paris,National Brand,In Stock,,Cash,Rainy,FALSE
TXN-14487,STORE-13,P-114,2024-02-08,19.29,10.47,745,7,10,14,0.00,49,Meat,Tokyo,National Brand,Out of Stock,,Cash,Cloudy,FALSE
TXN-14488,STORE-14,P-342,2025-05-26,137.80,96.27,956,4,5,7,0.00,41,Produce,New York,National Brand,Low Stock,,Cash,Rainy,FALSE
TXN-14489,STORE-15,P-43,2025-06-23,10.88,6.31,261,3,7,5,0.00,27,Dairy,New York,National Brand,In Stock,L-15489,Mobile Pay,Rainy,FALSE
TXN-14490,STORE-1,P-183,2025-07-12,99.50,59.44,913,3,7,8,0.00,33,,Tokyo,Premium Brand,In Stock,L-15490,Mobile Pay,Cloudy,TRUE
TXN-14491,STORE-2,P-363,2024-09-26,139.11,93.87,625,9,12,6,0.00,37,Grocery,London,Private Label,Out of Stock,,Cash,Rainy,FALSE
TXN-14492,STORE-3,P-473,2024-05-03,11.20,6.03,463,4,8,11,0.00,47,Grocery,Tokyo,National Brand,Out of Stock,L-15492,Card,Rainy,FALSE
TXN-14493,STORE-4,P-125,2024-07-24,78.24,53.57,413,NULL,9,14,0.00,10,Meat,New York,Premium Brand,In Stock,,Card,Rainy,FALSE
TXN-14494,STORE-5,P-32,2024-07-21,58.78,33.50,284,10,13,6,0.00,19,Deli,Paris,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-14495,STORE-6,P-1,2025-12-19,78.89,54.18,946,3,7,13,0.00,47,Produce,New York,Premium Brand,Out of Stock,,Mobile Pay,Cloudy,TRUE
TXN-14496,STORE-7,P-377,2025-01-19,119.82,70.17,621,7,9,13,0.00,39,Produce,Paris,Premium Brand,In Stock,,Cash,Snowy,FALSE
TXN-14497,STORE-8,P-366,2026-02-25,86.13,44.63,925,7,11,10,0.00,11,  produce  ,Paris,Premium Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-14498,STORE-9,P-314,1748936239627,5.63,3.18,362,8,12,8,0.00,36,Grocery,London,Premium Brand,Low Stock,L-15498,Card,Rainy,FALSE
TXN-14499,STORE-10,P-9,2025-10-20,40.30,22.28,422,3,6,8,0.00,12,Bakery,Paris,Premium Brand,Out of Stock,L-15499,Card,Snowy,FALSE
TXN-14500,STORE-11,P-209,2024-03-11,15.68,9.79,352,10,11,6,0.00,59,Dairy,New York,Private Label,In Stock,L-15500,Cash,Rainy,FALSE
TXN-14501,STORE-12,P-160,2024-04-21,122.42,84.42,689,6,8,3,0.00,54,Deli,Paris,National Brand,In Stock,,Cash,Cloudy,FALSE
TXN-14502,STORE-13,P-120,2025-10-19,46.08,30.37,700,,12,4,0.00,55,Dairy,Paris,Premium Brand,Low Stock,L-15502,Cash,Rainy,FALSE
TXN-14503,STORE-14,P-388,2025-03-12,93.60,52.11,593,2,2,4,0.00,36,Produce,Tokyo,Private Label,Out of Stock,,Card,Snowy,TRUE
TXN-14504,STORE-15,P-24,2025-01-06,75.81,43.41,261,9,12,2,0.00,15,Produce,Berlin,Private Label,In Stock,L-15504,Mobile Pay,Snowy,TRUE
TXN-14505,STORE-1,P-29,2025-11-30,24.58,13.70,99,5,9,9,0.00,34,Grocery,Berlin,National Brand,Out of Stock,,Card,Snowy,TRUE
TXN-14506,STORE-2,P-269,2024-04-17,19.64,13.36,209,1,4,14,0.00,44,Deli,London,Premium Brand,Low Stock,L-15506,Cash,Cloudy,FALSE
TXN-14507,STORE-3,P-420,1744060816709,54.87,30.57,215,7,7,11,0.00,28,Deli,New York,Premium Brand,Out of Stock,L-15507,Cash,Rainy,FALSE
TXN-14508,STORE-4,P-91,2026-02-26,62.52,38.97,813,4,4,4,2.40,24,Grocery,New York,National Brand,Out of Stock,L-15508,Cash,Cloudy,TRUE
TXN-14509,STORE-5,P-219,2025-05-05,99.28,58.43,285,3,6,15,0.00,26,Grocery,London,Private Label,Out of Stock,,Mobile Pay,Rainy,TRUE
TXN-14510,STORE-6,P-299,2024-01-28,28.45,19.90,562,6,6,12,0.00,24,Bakery,New York,National Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-14511,STORE-7,P-198,2024-05-27,135.21,79.63,291,2,2,8,0.00,52,Dairy,New York,Premium Brand,Low Stock,L-15511,Cash,Rainy,FALSE
TXN-14512,STORE-8,P-223,2024-02-02,119.73,71.51,321,3,3,7,0.00,23,Deli,Tokyo,National Brand,In Stock,,Card,Rainy,FALSE
TXN-14513,STORE-9,P-389,2025-09-16,66.44,36.54,785,2,3,8,0.00,50,Grocery,Berlin,Private Label,Out of Stock,L-15513,Card,Snowy,FALSE
TXN-14514,STORE-10,P-31,2025-07-27,113.22,70.45,488,4,8,7,0.00,25,Dairy,Tokyo,Private Label,In Stock,,Cash,Sunny,FALSE
TXN-14515,STORE-11,P-251,2024-12-08,21.19,12.57,323,3,7,12,0.00,48,Bakery,London,Premium Brand,Low Stock,,Mobile Pay,Sunny,TRUE
TXN-14516,STORE-12,P-5,2026-01-31,83.79,58.15,531,2,4,5,0.00,33,Meat,Tokyo,Premium Brand,Out of Stock,L-15516,Card,Rainy,TRUE
TXN-14517,STORE-13,P-427,2025-07-24,109.99,57.17,653,4,8,15,0.00,26,Bakery,New York,National Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-14518,STORE-14,P-159,2024-10-26,128.45,78.11,4,8,12,4,0.00,50,Produce,London,Private Label,Out of Stock,,Cash,Rainy,FALSE
TXN-14519,STORE-15,P-452,1750607288214,151.42,81.24,435,8,11,13,0.00,34,  meat  ,Paris,National Brand,Out of Stock,L-15519,Cash,Sunny,FALSE
TXN-14520,STORE-1,P-37,2024-04-09,24.52,15.36,419,7,10,14,0.00,17,Dairy,London,Premium Brand,In Stock,L-15520,Mobile Pay,Sunny,TRUE
TXN-14521,STORE-2,P-288,2025-11-03,101.88,68.35,819,3,5,7,0.00,48,Produce,Paris,Premium Brand,In Stock,,Cash,Snowy,FALSE
TXN-14522,STORE-3,P-105,2024-08-10,,56.15,50,2,5,14,0.00,53,Bakery,Tokyo,Private Label,In Stock,,Cash,Cloudy,FALSE
TXN-14523,STORE-4,P-50,2024-04-27,26.77,18.17,64,1,2,15,0.00,32,Deli,Paris,Premium Brand,Low Stock,L-15523,Card,Rainy,FALSE
TXN-14524,STORE-5,P-357,2025-03-01,146.08,76.63,714,1,3,8,0.00,58,Bakery,Berlin,National Brand,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-14525,STORE-6,P-332,2024-02-10,135.29,75.48,635,1,2,5,0.00,52,Dairy,New York,National Brand,In Stock,,Card,Sunny,FALSE
TXN-14526,STORE-7,P-354,2026-01-20,41.91,29.33,71,5,9,5,0.00,24,Produce,New York,Premium Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-14527,STORE-8,P-118,2025-06-30,123.24,78.95,233,1,3,15,3.63,48,Produce,New York,Private Label,Out of Stock,,Card,Rainy,FALSE
TXN-14528,STORE-9,P-303,2026-01-15,68.06,35.86,300,2,2,5,0.00,13,Grocery,Tokyo,National Brand,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-14529,STORE-10,P-282,2025-07-18,101.55,65.38,494,6,7,5,0.00,17,Grocery,Tokyo,National Brand,In Stock,L-15529,Mobile Pay,Rainy,TRUE
TXN-14530,STORE-11,P-372,2026-01-21,21.24,12.19,562,10,10,11,0.11,50,Dairy,Tokyo,Premium Brand,In Stock,,Card,Cloudy,FALSE
TXN-14531,STORE-12,P-126,2025-05-09,144.14,78.02,149,10,13,2,0.00,12,,Berlin,Private Label,In Stock,,Card,Rainy,FALSE
TXN-14532,STORE-13,P-192,2025-02-27,  94.09  ,56.14,325,3,6,13,0.00,29,Dairy,Tokyo,National Brand,Out of Stock,,Card,Snowy,FALSE
TXN-14533,STORE-14,P-184,2024-05-31,81.67,53.02,824,2,3,12,0.00,45,Deli,London,National Brand,Out of Stock,,Card,Sunny,FALSE
TXN-14534,STORE-15,P-191,2025-08-20,92.86,63.37,122,5,7,14,0.00,50,Produce,Tokyo,Premium Brand,Out of Stock,,Mobile Pay,Rainy,FALSE
TXN-14535,STORE-1,P-147,2025-07-29,125.44,74.41,115,6,9,8,0.00,10,Bakery,New York,Premium Brand,In Stock,L-15535,Mobile Pay,Cloudy,TRUE
TXN-14536,STORE-2,P-388,2025-12-15,NULL,79.07,90,3,6,6,0.00,49,,Paris,National Brand,Out of Stock,,Mobile Pay,Rainy,TRUE
TXN-14537,STORE-3,P-289,2024-10-29,21.21,11.58,531,9,12,3,4.96,42,Deli,Paris,National Brand,In Stock,L-15537,Card,Rainy,FALSE
TXN-14538,STORE-4,P-122,2026-03-02,100.85,52.84,323,8,11,2,0.00,59,Produce,New York,Premium Brand,Out of Stock,L-15538,Mobile Pay,Cloudy,FALSE
TXN-14539,STORE-5,P-193,2025-01-06,116.46,63.31,272,8,10,1,0.00,11,Bakery,Tokyo,Premium Brand,Low Stock,,Cash,Rainy,FALSE
TXN-14540,STORE-6,P-459,2024-11-09,115.31,74.88,433,5,7,7,0.00,23,Deli,Berlin,Premium Brand,Low Stock,L-15540,Card,Snowy,TRUE
TXN-14541,STORE-7,P-298,2024-07-22,150.25,85.60,559,6,6,9,0.00,28,Grocery,New York,Private Label,Low Stock,L-15541,Card,Sunny,FALSE
TXN-14542,STORE-8,P-156,2024-10-04,26.21,13.27,884,8,12,6,4.94,57,Dairy,Berlin,Premium Brand,Low Stock,L-15542,Mobile Pay,Rainy,TRUE
TXN-14543,STORE-9,P-308,2024-08-24,136.63,86.35,983,9,13,6,0.00,28,Meat,Tokyo,Premium Brand,Out of Stock,,Cash,Cloudy,FALSE
TXN-14544,STORE-10,P-408,2025-08-09,4.56,2.36,196,4,5,3,0.00,20,Deli,Paris,Premium Brand,In Stock,,Card,Rainy,FALSE
TXN-14545,STORE-11,P-59,2024-08-21,129.76,68.97,693,8,10,7,0.00,43,Bakery,Berlin,Premium Brand,Out of Stock,,Mobile Pay,Sunny,FALSE
TXN-14546,STORE-12,P-278,2024-12-18,144.39,75.55,145,1,3,8,0.00,24,Dairy,Tokyo,Premium Brand,Out of Stock,L-15546,Mobile Pay,Snowy,FALSE
TXN-14547,STORE-13,P-198,2024-10-11,53.81,36.27,970,8,9,13,0.00,30,Meat,New York,National Brand,In Stock,,Card,Snowy,FALSE
TXN-14548,STORE-14,P-417,2025-02-25,21.59,13.79,86,10,11,8,0.00,24,Grocery,Berlin,Premium Brand,Low Stock,L-15548,Mobile Pay,Rainy,FALSE
TXN-14549,STORE-15,P-231,2024-07-26,31.74,18.11,707,5,6,5,0.00,34,Grocery,Paris,National Brand,In Stock,,Cash,Snowy,FALSE
TXN-14550,STORE-1,P-109,2024-12-06,86.05,52.67,753,5,5,4,0.00,57,Dairy,Berlin,Premium Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-14551,STORE-2,P-106,2024-06-12,50.19,34.96,885,1,4,13,0.00,18,Bakery,Tokyo,Premium Brand,In Stock,,Cash,Sunny,FALSE
TXN-14552,STORE-3,P-310,2025-06-08,121.25,81.53,360,4,6,15,0.00,58,Bakery,Paris,Private Label,In Stock,,Card,Snowy,FALSE
TXN-14553,STORE-4,P-363,2025-12-04,30.13,17.77,370,8,8,3,0.00,24,Dairy,Paris,National Brand,In Stock,,Card,Rainy,TRUE
TXN-14554,STORE-5,P-1,2024-02-21,126.17,70.47,249,9,11,5,0.00,57,Produce,London,Private Label,Out of Stock,L-15554,Card,Cloudy,FALSE
TXN-14555,STORE-6,P-7,2024-03-09,48.50,29.98,12,7,8,15,0.00,41,Produce,Paris,National Brand,Out of Stock,,Card,Cloudy,FALSE
TXN-14556,STORE-7,P-495,2024-11-04,129.67,70.64,538,8,12,15,0.00,43,Dairy,Berlin,Private Label,Out of Stock,,Cash,Snowy,FALSE
TXN-14557,STORE-8,P-321,2024-12-25,22.42,11.55,2,8,11,15,0.00,30,Produce,Berlin,Premium Brand,Low Stock,L-15557,Cash,Rainy,FALSE
TXN-14558,STORE-9,P-203,11/27/2025,17.03,9.57,469,2,5,6,0.00,18,Grocery,Berlin,National Brand,Low Stock,,Cash,Sunny,FALSE
TXN-14559,STORE-10,P-474,1743196857185,43.60,25.61,342,4,8,8,0.00,58,Meat,London,Premium Brand,In Stock,,Cash,Cloudy,TRUE
TXN-14560,STORE-11,P-466,2025-08-08,58.52,32.01,843,7,8,2,1.21,46,Bakery,Tokyo,Premium Brand,Out of Stock,,Mobile Pay,Sunny,TRUE
TXN-14561,STORE-12,P-472,2025-11-24,139.52,72.66,907,6,10,11,0.00,12,Meat,Paris,National Brand,Out of Stock,L-15561,Mobile Pay,Rainy,TRUE
TXN-14562,STORE-13,P-146,2024-03-17,NULL,10.92,155,1,5,8,0.00,14,Deli,London,Premium Brand,In Stock,L-15562,Mobile Pay,Rainy,FALSE
TXN-14563,STORE-14,P-463,2025-12-30,16.90,11.21,61,8,10,11,0.00,36,Grocery,Tokyo,Private Label,Low Stock,,Mobile Pay,Cloudy,FALSE
TXN-14564,STORE-15,P-18,2025-10-24,5.38,3.08,373,1,4,5,0.00,51,Grocery,Tokyo,Private Label,Out of Stock,,Cash,Sunny,FALSE
TXN-14565,STORE-1,P-413,2025-12-19,71.91,43.19,753,7,8,9,0.00,49,Deli,Tokyo,Premium Brand,In Stock,L-15565,Mobile Pay,Rainy,FALSE
TXN-14566,STORE-2,P-19,2024-09-04,  56.46  ,30.61,897,9,9,12,0.00,23,Dairy,London,Premium Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-14567,STORE-3,P-383,2025-03-13,121.40,63.85,774,3,5,2,0.00,32,Meat,London,National Brand,In Stock,L-15567,Card,Cloudy,FALSE
TXN-14568,STORE-4,P-455,2024-06-22,93.90,47.14,972,5,8,10,0.00,16,Produce,London,Premium Brand,In Stock,L-15568,Card,Rainy,FALSE
TXN-14569,STORE-5,P-1,2024-04-22,52.29,34.83,2,6,8,12,0.00,25,Grocery,Berlin,Private Label,Out of Stock,L-15569,Cash,Sunny,TRUE
TXN-14570,STORE-6,P-500,2025-10-25,139.48,92.13,134,9,11,4,0.00,28,Meat,Paris,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-14571,STORE-7,P-17,2024-03-07,147.81,75.00,400,1,1,3,0.00,45,Produce,Paris,National Brand,Low Stock,L-15571,Mobile Pay,Sunny,FALSE
TXN-14572,STORE-8,P-416,2024-09-25,55.39,28.43,159,5,7,9,0.00,38,Bakery,Berlin,Private Label,Low Stock,,Cash,Cloudy,FALSE
TXN-14573,STORE-9,P-257,3/30/2025,59.14,40.69,6,6,8,14,0.00,23,Bakery,Paris,National Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-14574,STORE-10,P-1,2024-11-27,  142.46  ,78.58,484,5,7,15,0.00,59,Dairy,Paris,Premium Brand,Low Stock,,Cash,Sunny,FALSE
TXN-14575,STORE-11,P-484,2024-09-08,31.29,16.53,957,8,12,6,0.00,52,Meat,Tokyo,Premium Brand,Out of Stock,,Mobile Pay,Snowy,FALSE
TXN-14576,STORE-12,P-279,2026-01-03,119.25,73.50,584,1,1,9,0.00,30,Meat,New York,Private Label,Low Stock,,Card,Sunny,FALSE
TXN-14577,STORE-13,P-317,2025-08-19,124.68,66.66,717,8,10,9,0.00,54,Grocery,New York,Private Label,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-14578,STORE-14,P-195,2026-01-27,89.54,47.19,810,5,6,7,0.00,32,Produce,Tokyo,Premium Brand,In Stock,L-15578,Cash,Snowy,FALSE
TXN-14579,STORE-15,P-95,2025-01-19,68.96,45.35,969,5,7,11,0.00,10,Produce,Berlin,Premium Brand,Low Stock,,Mobile Pay,Cloudy,FALSE
TXN-14580,STORE-1,P-115,2024-02-09,51.91,36.17,883,2,4,4,0.00,31,Grocery,Berlin,Premium Brand,In Stock,,Mobile Pay,Snowy,FALSE
TXN-14581,STORE-2,P-6,2024-11-14,136.07,85.29,613,8,8,7,0.00,39,Bakery,New York,National Brand,In Stock,,Card,Rainy,TRUE
TXN-14582,STORE-3,P-238,2024-09-25,12.08,6.52,45,2,4,9,0.00,48,Produce,Paris,National Brand,Out of Stock,,Cash,Cloudy,FALSE
TXN-14583,STORE-4,P-31,2024-06-18,27.14,14.89,856,8,10,7,0.00,14,Deli,Tokyo,Private Label,Low Stock,,Card,Snowy,FALSE
TXN-14584,STORE-5,P-489,2026-02-26,126.49,85.23,310,2,3,15,0.00,29,Meat,New York,National Brand,Out of Stock,,Cash,Cloudy,FALSE
TXN-14585,STORE-6,P-136,1712671115182,10.80,7.36,647,4,8,7,0.00,25,Grocery,London,Private Label,Low Stock,,Card,Snowy,FALSE
TXN-14586,STORE-7,P-18,2025-09-01,2.80,1.74,301,3,3,3,0.00,54,Dairy,Paris,Private Label,Low Stock,L-15586,Mobile Pay,Rainy,FALSE
TXN-14587,STORE-8,P-150,2025-05-11,72.90,43.79,780,7,7,4,0.00,16,Produce,Tokyo,National Brand,In Stock,L-15587,Card,Cloudy,TRUE
TXN-14588,STORE-9,P-304,2024-01-11,65.11,42.24,755,9,13,8,0.00,15,Produce,Berlin,Premium Brand,Out of Stock,,Cash,Cloudy,TRUE
TXN-14589,STORE-10,P-367,2025-02-17,134.91,92.71,68,7,11,12,0.00,48,,Tokyo,Premium Brand,Out of Stock,,Card,Rainy,TRUE
TXN-14590,STORE-11,P-215,2024-01-18,53.41,37.11,683,2,5,9,0.00,16,Bakery,Berlin,National Brand,Out of Stock,,Card,Snowy,FALSE
TXN-14591,STORE-12,P-332,2024-03-11,127.16,75.71,987,10,11,1,0.00,15,Deli,Tokyo,Premium Brand,Low Stock,,Cash,Cloudy,TRUE
TXN-14592,STORE-13,P-24,2025-09-05,19.78,10.54,810,7,8,11,0.00,23,Grocery,Paris,National Brand,In Stock,,Card,Snowy,TRUE
TXN-14593,STORE-14,P-99,2024-12-05,66.99,44.94,250,1,2,13,0.00,18,Grocery,London,Premium Brand,In Stock,L-15593,Card,Rainy,FALSE
TXN-14594,STORE-15,P-147,1721778797294,82.06,55.00,537,10,10,12,0.00,25,  grocery  ,Paris,National Brand,In Stock,L-15594,Card,Cloudy,FALSE
TXN-14595,STORE-1,P-78,2024-10-02,66.41,37.42,909,3,3,1,0.00,54,Bakery,Tokyo,Premium Brand,Out of Stock,,Card,Snowy,FALSE
TXN-14596,STORE-2,P-468,2025-05-21,37.99,25.05,3,4,7,1,4.14,37,Meat,London,National Brand,Out of Stock,L-15596,Card,Sunny,FALSE
TXN-14597,STORE-3,P-439,2025-06-01,33.95,23.15,668,10,13,12,0.00,15,Bakery,Tokyo,National Brand,In Stock,L-15597,Card,Rainy,FALSE
TXN-14598,STORE-4,P-438,1723990011437,24.10,13.27,923,5,6,10,0.00,36,Produce,Tokyo,National Brand,Low Stock,,Mobile Pay,Sunny,FALSE
TXN-14599,STORE-5,P-449,2025-05-01,109.93,66.57,420,9,12,1,0.00,46,Grocery,Berlin,Premium Brand,Out of Stock,,Card,Snowy,FALSE
TXN-14600,STORE-6,P-413,2024-01-23,12.51,6.53,701,4,6,13,0.00,29,Produce,New York,National Brand,Low Stock,,Cash,Snowy,FALSE
TXN-14601,STORE-7,P-352,2026-02-19,23.78,14.88,428,7,9,6,0.00,41,Produce,Berlin,National Brand,In Stock,L-15601,Cash,Snowy,FALSE
TXN-14602,STORE-8,P-249,2024-02-23,114.93,78.46,766,NULL,11,15,0.00,50,  deli  ,London,National Brand,Low Stock,L-15602,Mobile Pay,Cloudy,FALSE
TXN-14603,STORE-9,P-257,2025-11-26,135.23,92.83,437,7,10,4,0.00,34,Bakery,Berlin,National Brand,Low Stock,L-15603,Mobile Pay,Snowy,FALSE
TXN-14604,STORE-10,P-112,2024-06-06,112.68,76.98,61,9,12,7,0.00,50,Meat,Paris,National Brand,In Stock,L-15604,Card,Sunny,FALSE
TXN-14605,STORE-11,P-215,2024-07-02,40.29,20.70,47,2,3,11,0.00,52,Deli,Berlin,Premium Brand,In Stock,L-15605,Cash,Sunny,FALSE
TXN-14606,STORE-12,P-14,2024-02-24,56.43,39.23,421,3,6,6,0.00,53,  produce  ,Paris,National Brand,Low Stock,,Cash,Rainy,TRUE
TXN-14607,STORE-13,P-56,2024-01-09,115.66,60.58,952,4,7,13,0.00,22,Bakery,New York,Private Label,Out of Stock,L-15607,Card,Snowy,FALSE
TXN-14608,STORE-14,P-83,2024-04-22,127.11,75.86,95,6,6,12,0.00,12,Dairy,London,National Brand,In Stock,,Cash,Sunny,FALSE
TXN-14609,STORE-15,P-352,2025-11-07,78.89,52.62,169,3,6,4,0.00,50,Bakery,Berlin,Private Label,Out of Stock,,Card,Sunny,FALSE
TXN-14610,STORE-1,P-121,1768143990044,48.14,33.08,412,2,4,13,0.00,10,Bakery,New York,National Brand,Low Stock,,Card,Rainy,FALSE
TXN-14611,STORE-2,P-455,2025-01-05,105.19,53.02,166,1,1,7,0.00,12,Meat,Tokyo,Private Label,Low Stock,,Mobile Pay,Snowy,FALSE
TXN-14612,STORE-3,P-489,9/20/2025,19.31,11.13,211,9,13,14,0.00,15,Grocery,London,National Brand,In Stock,,Mobile Pay,Sunny,FALSE
TXN-14613,STORE-4,P-349,2025-09-09,50.48,32.55,471,10,10,6,9.34,29,Bakery,Berlin,National Brand,Out of Stock,,Mobile Pay,Cloudy,FALSE
TXN-14614,STORE-5,P-375,2025-12-04,87.06,55.69,252,7,10,12,0.00,14,Produce,London,Premium Brand,Low Stock,L-15614,Card,Rainy,FALSE
TXN-14615,STORE-6,P-201,2025-11-13,54.85,32.64,272,3,6,12,0.00,19,Produce,London,National Brand,Low Stock,,Mobile Pay,Rainy,FALSE
TXN-14616,STORE-7,P-89,2025-07-13,37.41,24.37,542,6,8,2,0.00,17,Deli,Paris,National Brand,In Stock,,Cash,Rainy,TRUE
TXN-14617,STORE-8,P-1,2024-09-28,37.18,20.24,76,1,2,12,0.00,16,Dairy,Paris,Premium Brand,Out of Stock,,Cash,Snowy,FALSE
TXN-14618,STORE-9,P-379,4/1/2024,42.77,27.62,852,5,7,14,0.00,52,Dairy,New York,National Brand,Out of Stock,L-15618,Card,Cloudy,FALSE
TXN-14619,STORE-10,P-253,1732501738527,44.55,23.96,969,6,10,9,0.00,26,Produce,New York,National Brand,In Stock,L-15619,Card,Snowy,FALSE
TXN-14620,STORE-11,P-474,2024-08-02,78.49,41.61,627,4,4,14,0.00,24,Deli,Paris,National Brand,Out of Stock,,Card,Snowy,FALSE
TXN-14621,STORE-12,P-206,2025-08-09,2.28,1.49,298,NULL,9,4,0.00,55,Grocery,Paris,Premium Brand,Out of Stock,L-15621,Card,Sunny,FALSE
TXN-14622,STORE-13,P-95,1763671474142,57.16,39.47,987,10,11,8,0.00,57,Meat,Berlin,Private Label,Out of Stock,,Card,Cloudy,TRUE
TXN-14623,STORE-14,P-7,2025-05-20,58.99,38.64,344,9,9,12,0.00,55,Dairy,Tokyo,National Brand,Low Stock,,Cash,Cloudy,FALSE
TXN-14624,STORE-15,P-166,2024-03-11,123.03,68.55,508,8,10,1,0.00,46,Produce,London,Private Label,Out of Stock,,Mobile Pay,Sunny,FALSE
TXN-14625,STORE-1,P-144,2024-03-04,60.98,40.41,505,1,3,1,0.00,45,Grocery,New York,National Brand,In Stock,,Card,Cloudy,FALSE
TXN-14626,STORE-2,P-359,2025-09-21,8.84,4.58,456,6,8,2,0.00,16,Dairy,London,Premium Brand,Out of Stock,,Card,Rainy,FALSE
TXN-14627,STORE-3,P-1,2025-04-28,128.08,82.81,809,6,9,2,0.00,44,Produce,Tokyo,National Brand,Low Stock,,Card,Rainy,FALSE
TXN-14628,STORE-4,P-200,2024-01-31,8.31,4.88,327,9,11,8,0.00,29,Produce,Tokyo,Private Label,Out of Stock,L-15628,Cash,Sunny,FALSE
TXN-14629,STORE-5,P-387,2025-12-20,104.06,69.47,875,4,5,10,0.00,43,  meat  ,Berlin,Private Label,Out of Stock,,Card,Cloudy,FALSE
TXN-14630,STORE-6,P-122,1740026514688,17.03,10.40,287,4,4,13,3.66,11,Dairy,New York,Private Label,Out of Stock,L-15630,Card,Rainy,TRUE
TXN-14631,STORE-7,P-368,2025-11-20,150.39,77.70,522,4,7,4,0.00,11,Dairy,Tokyo,Premium Brand,Out of Stock,,Card,Sunny,FALSE
TXN-14632,STORE-8,P-118,2025-05-01,47.98,25.30,283,5,8,13,0.00,51,Bakery,Berlin,Premium Brand,In Stock,L-15632,Mobile Pay,Sunny,FALSE
TXN-14633,STORE-9,P-236,2025-06-13,60.95,32.60,514,6,9,13,0.00,57,Deli,Berlin,National Brand,Low Stock,,Card,Sunny,FALSE
TXN-14634,STORE-10,P-388,2026-01-12,18.88,10.52,940,2,3,6,0.00,44,,Berlin,National Brand,Low Stock,L-15634,Cash,Cloudy,TRUE
TXN-14635,STORE-11,P-31,2024-11-06,21.63,13.66,967,9,11,2,0.00,45,Grocery,Paris,Premium Brand,Out of Stock,,Mobile Pay,Snowy,TRUE
